DATE,YEAR,MONTH,DAY,HOURS,MINS,MSAveryC01,MSUrisC01,MSAveryC02,MSButlerC01,MSKentC01,MSLehmanC01,MSNWCBC02,MSSociC01
2014-11-30T19:45:00,2014,11,30,19,45,0,42,10,90,12,31,18,4
2014-11-30T20:00:00,2014,11,30,20,0,0,37,3,85,5,18,9,1
2014-11-30T20:15:00,2014,11,30,20,15,0,31,3,99,5,22,12,0
2014-11-30T20:30:00,2014,11,30,20,30,0,27,5,91,6,25,12,0
2014-11-30T20:45:00,2014,11,30,20,45,0,21,4,94,3,27,8,0
2014-11-30T21:00:00,2014,11,30,21,0,0,15,6,63,3,19,7,0
2014-11-30T21:15:00,2014,11,30,21,15,1,21,4,63,2,10,9,0
2014-11-30T21:30:00,2014,11,30,21,30,0,20,2,73,6,14,11,0
2014-11-30T21:45:00,2014,11,30,21,45,0,14,3,82,0,14,9,0
2014-11-30T22:00:00,2014,11,30,22,0,0,11,0,69,0,17,8,0
2014-11-30T22:15:00,2014,11,30,22,15,1,9,0,59,0,14,11,0
2014-11-30T22:30:00,2014,11,30,22,30,0,13,0,56,0,10,10,0
2014-11-30T22:45:00,2014,11,30,22,45,0,12,0,46,0,10,6,0
2014-11-30T23:00:00,2014,11,30,23,0,0,3,0,57,0,9,11,0
2014-11-30T23:15:00,2014,11,30,23,15,0,0,0,43,0,3,9,0
2014-11-30T23:30:00,2014,11,30,23,30,0,0,0,43,0,5,5,0
2014-11-30T23:45:00,2014,11,30,23,45,0,0,0,38,0,5,5,0
2014-12-01T00:00:00,2014,12,1,0,0,0,0,0,31,0,5,4,0
2014-12-01T00:15:00,2014,12,1,0,15,0,0,0,26,0,0,4,0
2014-12-01T00:30:00,2014,12,1,0,30,0,0,0,37,0,7,1,0
2014-12-01T00:45:00,2014,12,1,0,45,0,0,0,16,0,0,1,0
2014-12-01T01:00:00,2014,12,1,1,0,0,0,0,21,0,1,2,0
2014-12-01T01:15:00,2014,12,1,1,15,0,0,0,20,0,0,0,0
2014-12-01T01:30:00,2014,12,1,1,30,0,0,0,16,0,1,1,0
2014-12-01T01:45:00,2014,12,1,1,45,0,0,0,10,0,1,0,0
2014-12-01T02:00:00,2014,12,1,2,0,0,0,0,13,0,0,1,0
2014-12-01T02:15:00,2014,12,1,2,15,0,0,0,12,0,0,1,0
2014-12-01T02:30:00,2014,12,1,2,30,0,0,0,10,0,2,0,0
2014-12-01T02:45:00,2014,12,1,2,45,0,0,0,7,0,0,0,0
2014-12-01T03:00:00,2014,12,1,3,0,0,0,0,6,0,0,1,0
2014-12-01T03:15:00,2014,12,1,3,15,0,0,0,8,0,0,0,0
2014-12-01T03:30:00,2014,12,1,3,30,0,0,0,2,0,0,0,0
2014-12-01T03:45:00,2014,12,1,3,45,0,0,0,5,0,0,0,0
2014-12-01T04:00:00,2014,12,1,4,0,0,0,0,2,0,0,1,0
2014-12-01T04:15:00,2014,12,1,4,15,0,0,0,0,0,0,1,0
2014-12-01T04:30:00,2014,12,1,4,30,0,0,0,4,0,0,1,0
2014-12-01T04:45:00,2014,12,1,4,45,0,0,0,2,0,0,0,0
2014-12-01T05:00:00,2014,12,1,5,0,0,0,0,2,0,0,0,0
2014-12-01T05:15:00,2014,12,1,5,15,0,0,0,3,0,0,1,0
2014-12-01T05:30:00,2014,12,1,5,30,0,0,0,3,0,0,1,0
2014-12-01T05:45:00,2014,12,1,5,45,0,0,0,4,0,0,0,0
2014-12-01T06:00:00,2014,12,1,6,0,0,0,0,10,0,0,1,0
2014-12-01T06:15:00,2014,12,1,6,15,0,0,0,4,0,0,1,0
2014-12-01T06:30:00,2014,12,1,6,30,0,0,0,9,0,0,0,0
2014-12-01T06:45:00,2014,12,1,6,45,0,0,0,3,0,0,0,0
2014-12-01T07:00:00,2014,12,1,7,0,0,0,0,11,0,0,0,0
2014-12-01T07:15:00,2014,12,1,7,15,0,0,0,12,0,0,0,0
2014-12-01T07:30:00,2014,12,1,7,30,0,0,0,11,0,0,0,0
2014-12-01T07:45:00,2014,12,1,7,45,0,0,0,12,0,0,0,0
2014-12-01T08:00:00,2014,12,1,8,0,0,6,0,20,0,0,0,0
2014-12-01T08:15:00,2014,12,1,8,15,0,7,0,36,0,0,0,0
2014-12-01T08:30:00,2014,12,1,8,30,0,15,0,59,0,0,0,0
2014-12-01T08:45:00,2014,12,1,8,45,0,20,0,61,0,0,1,0
2014-12-01T09:00:00,2014,12,1,9,0,0,34,4,88,5,14,7,0
2014-12-01T09:15:00,2014,12,1,9,15,0,31,13,85,11,36,32,0
2014-12-01T09:30:00,2014,12,1,9,30,0,29,10,90,8,29,22,0
2014-12-01T09:45:00,2014,12,1,9,45,0,31,15,85,14,16,22,0
2014-12-01T10:00:00,2014,12,1,10,0,0,37,23,119,17,25,26,0
2014-12-01T10:15:00,2014,12,1,10,15,0,56,19,128,21,34,48,2
2014-12-01T10:30:00,2014,12,1,10,30,1,44,8,107,9,28,26,3
2014-12-01T10:45:00,2014,12,1,10,45,1,110,24,85,19,37,17,4
2014-12-01T11:00:00,2014,12,1,11,0,0,67,20,115,14,62,30,0
2014-12-01T11:15:00,2014,12,1,11,15,0,50,17,111,12,59,30,7
2014-12-01T11:30:00,2014,12,1,11,30,0,43,36,114,25,40,35,3
2014-12-01T11:45:00,2014,12,1,11,45,0,51,22,150,25,37,43,3
2014-12-01T12:00:00,2014,12,1,12,0,1,59,26,101,16,44,27,6
2014-12-01T12:15:00,2014,12,1,12,15,1,62,17,123,13,42,16,3
2014-12-01T12:30:00,2014,12,1,12,30,0,165,23,135,20,40,37,5
2014-12-01T12:45:00,2014,12,1,12,45,0,138,16,109,22,41,33,7
2014-12-01T13:00:00,2014,12,1,13,0,2,129,39,194,22,63,40,6
2014-12-01T13:15:00,2014,12,1,13,15,4,105,39,220,27,83,62,7
2014-12-01T13:30:00,2014,12,1,13,30,0,94,32,144,18,62,54,5
2014-12-01T13:45:00,2014,12,1,13,45,0,100,37,187,24,68,56,8
2014-12-01T14:00:00,2014,12,1,14,0,0,118,44,184,25,97,26,1
2014-12-01T14:15:00,2014,12,1,14,15,2,91,44,152,15,80,45,5
2014-12-01T14:30:00,2014,12,1,14,30,1,86,35,153,28,73,62,3
2014-12-01T14:45:00,2014,12,1,14,45,0,89,32,170,20,74,40,3
2014-12-01T15:00:00,2014,12,1,15,0,2,73,30,135,15,67,35,9
2014-12-01T15:15:00,2014,12,1,15,15,0,90,23,147,20,59,36,4
2014-12-01T15:30:00,2014,12,1,15,30,1,92,26,119,29,57,37,10
2014-12-01T15:45:00,2014,12,1,15,45,1,67,27,108,20,46,28,7
2014-12-01T16:00:00,2014,12,1,16,0,1,162,28,162,27,67,58,8
2014-12-01T16:15:00,2014,12,1,16,15,2,131,59,215,49,131,51,8
2014-12-01T16:30:00,2014,12,1,16,30,0,98,24,146,22,50,31,2
2014-12-01T16:45:00,2014,12,1,16,45,1,74,32,119,11,49,11,5
2014-12-01T17:00:00,2014,12,1,17,0,0,86,21,97,11,55,31,5
2014-12-01T17:15:00,2014,12,1,17,15,0,77,33,105,18,57,23,4
2014-12-01T17:30:00,2014,12,1,17,30,0,76,28,120,22,39,24,2
2014-12-01T17:45:00,2014,12,1,17,45,0,125,38,151,27,37,34,7
2014-12-01T18:00:00,2014,12,1,18,0,0,106,23,118,11,39,31,12
2014-12-01T18:15:00,2014,12,1,18,15,2,73,23,163,20,50,23,9
2014-12-01T18:30:00,2014,12,1,18,30,0,62,14,111,15,39,27,4
2014-12-01T18:45:00,2014,12,1,18,45,0,54,7,108,11,30,33,5
2014-12-01T19:00:00,2014,12,1,19,0,0,70,23,143,11,27,38,7
2014-12-01T19:15:00,2014,12,1,19,15,0,78,19,152,8,41,21,8
2014-12-01T19:30:00,2014,12,1,19,30,0,68,18,132,15,37,21,3
2014-12-01T19:45:00,2014,12,1,19,45,0,73,22,167,12,39,34,5
2014-12-01T20:00:00,2014,12,1,20,0,1,59,13,179,14,54,22,2
2014-12-01T20:15:00,2014,12,1,20,15,0,42,18,165,18,87,30,1
2014-12-01T20:30:00,2014,12,1,20,30,0,58,21,115,8,41,19,0
2014-12-01T20:45:00,2014,12,1,20,45,0,50,14,127,14,51,22,0
2014-12-01T21:00:00,2014,12,1,21,0,0,46,12,85,9,25,23,0
2014-12-01T21:15:00,2014,12,1,21,15,0,48,12,94,10,26,15,0
2014-12-01T21:30:00,2014,12,1,21,30,0,38,6,88,9,27,18,0
2014-12-01T21:45:00,2014,12,1,21,45,0,40,8,103,5,22,21,0
2014-12-01T22:00:00,2014,12,1,22,0,0,32,4,98,10,18,12,0
2014-12-01T22:15:00,2014,12,1,22,15,0,52,6,108,2,31,19,0
2014-12-01T22:30:00,2014,12,1,22,30,0,25,1,71,5,21,12,0
2014-12-01T22:45:00,2014,12,1,22,45,0,16,3,75,1,23,16,0
2014-12-01T23:00:00,2014,12,1,23,0,0,12,1,72,0,9,21,0
2014-12-01T23:15:00,2014,12,1,23,15,1,13,0,83,0,17,10,0
2014-12-01T23:30:00,2014,12,1,23,30,0,12,0,65,0,6,10,0
2014-12-01T23:45:00,2014,12,1,23,45,0,6,0,57,0,10,5,0
2014-12-02T00:00:00,2014,12,2,0,0,0,3,0,49,0,15,8,0
2014-12-02T00:15:00,2014,12,2,0,15,0,0,0,45,0,4,7,0
2014-12-02T00:30:00,2014,12,2,0,30,0,0,0,38,0,6,7,0
2014-12-02T00:45:00,2014,12,2,0,45,0,0,0,35,0,9,7,0
2014-12-02T01:00:00,2014,12,2,1,0,0,0,0,31,0,8,5,0
2014-12-02T01:15:00,2014,12,2,1,15,0,0,0,25,0,2,0,0
2014-12-02T01:30:00,2014,12,2,1,30,0,0,0,20,0,2,2,0
2014-12-02T01:45:00,2014,12,2,1,45,0,0,0,15,0,6,0,0
2014-12-02T02:00:00,2014,12,2,2,0,0,0,0,18,0,3,3,0
2014-12-02T02:15:00,2014,12,2,2,15,0,0,0,21,0,1,1,0
2014-12-02T02:30:00,2014,12,2,2,30,0,0,0,11,0,0,3,0
2014-12-02T02:45:00,2014,12,2,2,45,0,0,0,7,0,0,0,0
2014-12-02T03:00:00,2014,12,2,3,0,0,0,0,12,0,0,1,0
2014-12-02T03:15:00,2014,12,2,3,15,0,0,0,6,0,0,0,0
2014-12-02T03:30:00,2014,12,2,3,30,0,0,0,12,0,0,0,0
2014-12-02T03:45:00,2014,12,2,3,45,0,0,0,5,0,0,0,0
2014-12-02T04:00:00,2014,12,2,4,0,0,0,0,7,0,0,0,0
2014-12-02T04:15:00,2014,12,2,4,15,0,0,0,1,0,0,0,0
2014-12-02T04:30:00,2014,12,2,4,30,0,0,0,2,0,0,0,0
2014-12-02T04:45:00,2014,12,2,4,45,0,0,0,4,0,0,0,0
2014-12-02T05:00:00,2014,12,2,5,0,0,0,0,4,0,0,0,0
2014-12-02T05:15:00,2014,12,2,5,15,0,0,0,4,0,0,0,0
2014-12-02T05:30:00,2014,12,2,5,30,0,0,0,3,0,0,0,0
2014-12-02T05:45:00,2014,12,2,5,45,0,0,0,7,0,0,0,0
2014-12-02T06:00:00,2014,12,2,6,0,0,0,0,12,0,0,0,0
2014-12-02T06:15:00,2014,12,2,6,15,0,0,0,6,0,0,0,0
2014-12-02T06:30:00,2014,12,2,6,30,0,0,0,6,0,0,0,0
2014-12-02T06:45:00,2014,12,2,6,45,0,0,0,6,0,0,0,0
2014-12-02T07:00:00,2014,12,2,7,0,0,0,0,10,0,0,0,0
2014-12-02T07:15:00,2014,12,2,7,15,1,0,0,12,0,0,0,0
2014-12-02T07:30:00,2014,12,2,7,30,0,0,0,14,0,0,0,0
2014-12-02T07:45:00,2014,12,2,7,45,0,0,0,18,0,0,0,0
2014-12-02T08:00:00,2014,12,2,8,0,0,0,0,34,0,0,0,0
2014-12-02T08:15:00,2014,12,2,8,15,0,16,0,49,0,0,0,0
2014-12-02T08:30:00,2014,12,2,8,30,0,20,0,45,0,0,0,0
2014-12-02T08:45:00,2014,12,2,8,45,0,20,0,61,0,0,0,0
2014-12-02T09:00:00,2014,12,2,9,0,0,31,9,107,0,15,8,0
2014-12-02T09:15:00,2014,12,2,9,15,0,41,20,83,12,32,24,0
2014-12-02T09:30:00,2014,12,2,9,30,0,76,14,81,5,28,22,0
2014-12-02T09:45:00,2014,12,2,9,45,0,36,26,4,30,31,39,0
2014-12-02T10:00:00,2014,12,2,10,0,0,44,25,299,10,51,43,1
2014-12-02T10:15:00,2014,12,2,10,15,2,81,20,175,18,63,51,4
2014-12-02T10:30:00,2014,12,2,10,30,0,47,19,93,15,42,29,2
2014-12-02T10:45:00,2014,12,2,10,45,1,116,16,88,11,63,18,6
2014-12-02T11:00:00,2014,12,2,11,0,0,70,25,133,18,73,24,4
2014-12-02T11:15:00,2014,12,2,11,15,2,128,32,102,14,54,34,13
2014-12-02T11:30:00,2014,12,2,11,30,1,64,18,115,27,30,37,6
2014-12-02T11:45:00,2014,12,2,11,45,1,79,34,176,20,50,49,8
2014-12-02T12:00:00,2014,12,2,12,0,1,86,35,93,15,44,28,6
2014-12-02T12:15:00,2014,12,2,12,15,1,118,25,127,18,55,30,10
2014-12-02T12:30:00,2014,12,2,12,30,0,148,39,113,19,53,51,3
2014-12-02T12:45:00,2014,12,2,12,45,1,136,37,105,15,65,28,10
2014-12-02T13:00:00,2014,12,2,13,0,1,111,40,156,21,66,45,17
2014-12-02T13:15:00,2014,12,2,13,15,1,123,44,171,17,89,66,21
2014-12-02T13:30:00,2014,12,2,13,30,0,110,37,136,21,59,39,17
2014-12-02T13:45:00,2014,12,2,13,45,2,137,33,130,30,102,51,14
2014-12-02T14:00:00,2014,12,2,14,0,0,136,27,162,19,103,51,12
2014-12-02T14:15:00,2014,12,2,14,15,0,160,44,168,24,95,37,10
2014-12-02T14:30:00,2014,12,2,14,30,1,98,32,156,14,66,53,13
2014-12-02T14:45:00,2014,12,2,14,45,0,109,41,156,28,85,61,4
2014-12-02T15:00:00,2014,12,2,15,0,0,91,27,116,18,62,25,8
2014-12-02T15:15:00,2014,12,2,15,15,1,91,34,131,13,61,33,16
2014-12-02T15:30:00,2014,12,2,15,30,2,102,22,112,10,52,27,6
2014-12-02T15:45:00,2014,12,2,15,45,1,87,26,106,24,60,29,8
2014-12-02T16:00:00,2014,12,2,16,0,0,136,34,135,31,60,59,16
2014-12-02T16:15:00,2014,12,2,16,15,0,158,36,234,46,139,67,15
2014-12-02T16:30:00,2014,12,2,16,30,1,90,33,128,17,90,37,3
2014-12-02T16:45:00,2014,12,2,16,45,1,105,23,90,17,59,22,8
2014-12-02T17:00:00,2014,12,2,17,0,0,86,26,112,21,66,22,12
2014-12-02T17:15:00,2014,12,2,17,15,0,89,22,99,18,71,30,5
2014-12-02T17:30:00,2014,12,2,17,30,1,79,20,133,25,40,40,2
2014-12-02T17:45:00,2014,12,2,17,45,0,156,25,127,13,52,38,5
2014-12-02T18:00:00,2014,12,2,18,0,1,93,17,122,9,63,26,5
2014-12-02T18:15:00,2014,12,2,18,15,0,84,23,132,14,87,24,7
2014-12-02T18:30:00,2014,12,2,18,30,0,57,14,112,15,53,31,3
2014-12-02T18:45:00,2014,12,2,18,45,1,51,9,93,18,42,35,4
2014-12-02T19:00:00,2014,12,2,19,0,0,67,13,140,6,31,38,1
2014-12-02T19:15:00,2014,12,2,19,15,0,69,14,132,10,45,38,5
2014-12-02T19:30:00,2014,12,2,19,30,0,47,19,143,11,39,36,6
2014-12-02T19:45:00,2014,12,2,19,45,0,78,20,121,12,46,31,4
2014-12-02T20:00:00,2014,12,2,20,0,1,59,20,139,10,44,33,3
2014-12-02T20:15:00,2014,12,2,20,15,0,42,20,148,11,63,14,2
2014-12-02T20:30:00,2014,12,2,20,30,0,45,15,136,5,58,24,0
2014-12-02T20:45:00,2014,12,2,20,45,0,54,12,114,8,24,24,2
2014-12-02T21:00:00,2014,12,2,21,0,0,49,15,99,5,29,13,0
2014-12-02T21:15:00,2014,12,2,21,15,0,41,12,131,7,30,19,0
2014-12-02T21:30:00,2014,12,2,21,30,1,43,14,124,8,34,20,0
2014-12-02T21:45:00,2014,12,2,21,45,0,25,11,104,9,33,16,0
2014-12-02T22:00:00,2014,12,2,22,0,0,26,9,106,5,26,14,0
2014-12-02T22:15:00,2014,12,2,22,15,0,23,9,120,4,27,13,0
2014-12-02T22:30:00,2014,12,2,22,30,1,35,2,70,0,32,10,0
2014-12-02T22:45:00,2014,12,2,22,45,0,21,2,78,1,18,13,0
2014-12-02T23:00:00,2014,12,2,23,0,1,19,0,82,0,10,18,0
2014-12-02T23:15:00,2014,12,2,23,15,0,9,0,47,0,10,8,0
2014-12-02T23:30:00,2014,12,2,23,30,0,13,0,57,0,9,5,0
2014-12-02T23:45:00,2014,12,2,23,45,0,6,0,66,0,11,9,0
2014-12-03T00:00:00,2014,12,3,0,0,0,3,0,43,0,9,9,0
2014-12-03T00:15:00,2014,12,3,0,15,0,0,0,55,0,5,8,0
2014-12-03T00:30:00,2014,12,3,0,30,0,0,0,41,0,12,14,0
2014-12-03T00:45:00,2014,12,3,0,45,0,0,0,32,0,8,3,0
2014-12-03T01:00:00,2014,12,3,1,0,1,0,0,38,0,6,2,0
2014-12-03T01:15:00,2014,12,3,1,15,0,0,0,40,0,3,2,0
2014-12-03T01:30:00,2014,12,3,1,30,0,0,0,22,0,4,2,0
2014-12-03T01:45:00,2014,12,3,1,45,0,0,0,17,0,1,2,0
2014-12-03T02:00:00,2014,12,3,2,0,0,0,0,25,0,3,1,0
2014-12-03T02:15:00,2014,12,3,2,15,0,0,0,6,0,1,0,0
2014-12-03T02:30:00,2014,12,3,2,30,0,0,0,11,0,1,0,0
2014-12-03T02:45:00,2014,12,3,2,45,0,0,0,7,0,4,0,0
2014-12-03T03:00:00,2014,12,3,3,0,0,0,0,14,0,1,2,0
2014-12-03T03:15:00,2014,12,3,3,15,0,0,0,14,0,1,0,0
2014-12-03T03:30:00,2014,12,3,3,30,0,0,0,10,0,0,0,0
2014-12-03T03:45:00,2014,12,3,3,45,0,0,0,7,0,0,0,0
2014-12-03T04:00:00,2014,12,3,4,0,0,0,0,6,0,0,0,0
2014-12-03T04:15:00,2014,12,3,4,15,0,0,0,7,0,0,0,0
2014-12-03T04:30:00,2014,12,3,4,30,0,0,0,7,0,0,0,0
2014-12-03T05:00:00,2014,12,3,5,0,0,0,0,2,0,0,0,0
2014-12-03T05:15:00,2014,12,3,5,15,0,0,0,3,0,0,0,0
2014-12-03T05:30:00,2014,12,3,5,30,0,0,0,3,0,0,0,0
2014-12-03T05:45:00,2014,12,3,5,45,0,0,0,12,0,0,0,0
2014-12-03T06:00:00,2014,12,3,6,0,0,0,0,8,0,0,0,0
2014-12-03T06:15:00,2014,12,3,6,15,0,0,0,8,0,0,0,0
2014-12-03T06:30:00,2014,12,3,6,30,0,0,0,6,0,0,0,0
2014-12-03T06:45:00,2014,12,3,6,45,0,0,0,5,0,0,0,0
2014-12-03T07:00:00,2014,12,3,7,0,0,0,0,13,0,0,0,0
2014-12-03T07:15:00,2014,12,3,7,15,0,0,0,13,0,0,0,0
2014-12-03T07:30:00,2014,12,3,7,30,0,0,0,14,0,0,0,0
2014-12-03T07:45:00,2014,12,3,7,45,0,0,0,17,0,0,0,0
2014-12-03T08:00:00,2014,12,3,8,0,0,0,0,27,0,0,0,0
2014-12-03T08:15:00,2014,12,3,8,15,0,0,0,46,0,0,0,0
2014-12-03T08:30:00,2014,12,3,8,30,2,19,0,51,0,0,0,0
2014-12-03T08:45:00,2014,12,3,8,45,0,14,0,60,0,0,0,0
2014-12-03T09:00:00,2014,12,3,9,0,0,21,2,82,5,12,4,0
2014-12-03T09:15:00,2014,12,3,9,15,0,21,13,99,10,45,35,0
2014-12-03T09:30:00,2014,12,3,9,30,1,33,9,86,10,37,20,0
2014-12-03T09:45:00,2014,12,3,9,45,0,27,15,97,14,24,24,0
2014-12-03T10:00:00,2014,12,3,10,0,1,46,23,116,15,24,38,2
2014-12-03T10:15:00,2014,12,3,10,15,1,41,18,107,18,43,48,6
2014-12-03T10:30:00,2014,12,3,10,30,0,43,12,87,11,29,43,7
2014-12-03T10:45:00,2014,12,3,10,45,0,120,21,106,14,56,31,9
2014-12-03T11:00:00,2014,12,3,11,0,0,70,16,129,19,53,34,14
2014-12-03T11:15:00,2014,12,3,11,15,0,59,21,93,16,66,23,10
2014-12-03T11:30:00,2014,12,3,11,30,2,56,23,113,20,49,32,8
2014-12-03T11:45:00,2014,12,3,11,45,0,67,32,182,15,43,24,10
2014-12-03T12:00:00,2014,12,3,12,0,2,57,27,127,17,39,30,15
2014-12-03T12:15:00,2014,12,3,12,15,0,70,18,126,20,53,23,27
2014-12-03T12:30:00,2014,12,3,12,30,2,140,26,139,23,60,33,18
2014-12-03T12:45:00,2014,12,3,12,45,1,137,21,122,15,64,36,18
2014-12-03T13:00:00,2014,12,3,13,0,1,127,33,189,25,96,45,12
2014-12-03T13:15:00,2014,12,3,13,15,2,116,49,185,23,102,51,16
2014-12-03T13:30:00,2014,12,3,13,30,0,122,39,145,20,85,40,11
2014-12-03T13:45:00,2014,12,3,13,45,1,131,37,165,27,100,39,12
2014-12-03T14:00:00,2014,12,3,14,0,1,92,44,161,16,90,45,20
2014-12-03T14:15:00,2014,12,3,14,15,1,126,41,161,19,117,39,16
2014-12-03T14:30:00,2014,12,3,14,30,0,107,47,160,27,84,55,16
2014-12-03T14:45:00,2014,12,3,14,45,1,81,43,163,20,71,50,12
2014-12-03T15:00:00,2014,12,3,15,0,3,84,31,139,18,59,30,6
2014-12-03T15:15:00,2014,12,3,15,15,1,85,21,139,15,71,17,12
2014-12-03T15:30:00,2014,12,3,15,30,1,94,32,116,18,51,33,6
2014-12-03T15:45:00,2014,12,3,15,45,0,99,24,94,19,53,24,14
2014-12-03T16:00:00,2014,12,3,16,0,1,169,29,137,27,57,40,26
2014-12-03T16:15:00,2014,12,3,16,15,1,131,43,215,26,143,51,15
2014-12-03T16:30:00,2014,12,3,16,30,1,87,20,123,25,84,35,13
2014-12-03T16:45:00,2014,12,3,16,45,1,78,25,127,15,52,25,18
2014-12-03T17:00:00,2014,12,3,17,0,2,90,24,82,18,46,33,6
2014-12-03T17:15:00,2014,12,3,17,15,0,77,25,107,23,37,36,8
2014-12-03T17:30:00,2014,12,3,17,30,0,64,23,97,17,41,36,11
2014-12-03T17:45:00,2014,12,3,17,45,0,106,32,166,21,38,25,13
2014-12-03T18:00:00,2014,12,3,18,0,1,75,26,120,19,39,22,7
2014-12-03T18:15:00,2014,12,3,18,15,1,54,17,133,20,75,28,10
2014-12-03T18:30:00,2014,12,3,18,30,2,56,26,120,7,44,36,4
2014-12-03T18:45:00,2014,12,3,18,45,0,59,19,110,10,53,25,9
2014-12-03T19:00:00,2014,12,3,19,0,0,63,20,108,7,34,42,1
2014-12-03T19:15:00,2014,12,3,19,15,0,71,26,145,14,48,47,6
2014-12-03T19:30:00,2014,12,3,19,30,1,74,23,158,13,48,29,8
2014-12-03T19:45:00,2014,12,3,19,45,0,52,22,170,6,49,25,3
2014-12-03T20:00:00,2014,12,3,20,0,0,66,13,135,10,43,26,5
2014-12-03T20:15:00,2014,12,3,20,15,0,37,20,151,11,44,24,5
2014-12-03T20:30:00,2014,12,3,20,30,0,55,14,128,10,35,26,3
2014-12-03T20:45:00,2014,12,3,20,45,1,54,11,110,3,33,15,6
2014-12-03T21:00:00,2014,12,3,21,0,0,38,13,118,8,24,17,1
2014-12-03T21:15:00,2014,12,3,21,15,0,41,6,124,8,42,18,0
2014-12-03T21:30:00,2014,12,3,21,30,0,31,14,99,2,53,25,0
2014-12-03T21:45:00,2014,12,3,21,45,1,32,9,95,4,33,19,0
2014-12-03T22:00:00,2014,12,3,22,0,0,22,8,96,3,26,12,0
2014-12-03T22:15:00,2014,12,3,22,15,0,19,5,87,4,25,13,0
2014-12-03T22:30:00,2014,12,3,22,30,1,28,7,79,6,16,11,0
2014-12-03T22:45:00,2014,12,3,22,45,0,17,2,79,3,26,8,0
2014-12-03T23:00:00,2014,12,3,23,0,0,16,2,74,1,18,16,0
2014-12-03T23:15:00,2014,12,3,23,15,1,19,0,75,0,19,9,0
2014-12-03T23:30:00,2014,12,3,23,30,0,8,0,82,0,15,4,0
2014-12-03T23:45:00,2014,12,3,23,45,0,4,0,60,0,15,14,0
2014-12-04T00:00:00,2014,12,4,0,0,0,2,0,65,0,20,6,0
2014-12-04T00:15:00,2014,12,4,0,15,0,0,0,51,0,9,6,0
2014-12-04T00:30:00,2014,12,4,0,30,0,0,0,44,0,15,7,0
2014-12-04T00:45:00,2014,12,4,0,45,0,0,0,44,0,8,5,0
2014-12-04T01:00:00,2014,12,4,1,0,0,0,0,39,0,12,4,0
2014-12-04T01:15:00,2014,12,4,1,15,0,0,0,40,0,16,2,0
2014-12-04T01:30:00,2014,12,4,1,30,0,0,0,23,0,4,4,0
2014-12-04T01:45:00,2014,12,4,1,45,0,0,0,32,0,4,1,0
2014-12-04T02:00:00,2014,12,4,2,0,0,0,0,23,0,2,0,0
2014-12-04T02:15:00,2014,12,4,2,15,0,0,0,14,0,6,0,0
2014-12-04T02:30:00,2014,12,4,2,30,0,0,0,13,0,1,0,0
2014-12-04T02:45:00,2014,12,4,2,45,0,0,0,10,0,1,2,0
2014-12-04T03:00:00,2014,12,4,3,0,0,0,0,12,0,3,0,0
2014-12-04T03:15:00,2014,12,4,3,15,0,0,0,16,0,0,0,0
2014-12-04T03:30:00,2014,12,4,3,30,0,0,0,12,0,0,0,0
2014-12-04T03:45:00,2014,12,4,3,45,0,0,0,10,0,2,0,0
2014-12-04T04:00:00,2014,12,4,4,0,0,0,0,7,0,0,0,0
2014-12-04T04:15:00,2014,12,4,4,15,0,0,0,7,0,0,1,0
2014-12-04T04:30:00,2014,12,4,4,30,0,0,0,5,0,0,0,0
2014-12-04T04:45:00,2014,12,4,4,45,0,0,0,9,0,0,0,0
2014-12-04T05:00:00,2014,12,4,5,0,0,0,0,8,0,0,1,0
2014-12-04T05:15:00,2014,12,4,5,15,0,0,0,2,0,0,0,0
2014-12-04T05:30:00,2014,12,4,5,30,0,0,0,10,0,0,0,0
2014-12-04T05:45:00,2014,12,4,5,45,0,0,0,8,0,0,0,0
2014-12-04T06:00:00,2014,12,4,6,0,0,0,0,9,0,0,0,0
2014-12-04T06:15:00,2014,12,4,6,15,0,0,0,8,0,0,0,0
2014-12-04T06:30:00,2014,12,4,6,30,0,0,0,5,0,0,0,0
2014-12-04T06:45:00,2014,12,4,6,45,0,0,0,6,0,0,0,0
2014-12-04T07:00:00,2014,12,4,7,0,0,0,0,14,0,0,0,0
2014-12-04T07:15:00,2014,12,4,7,15,0,0,0,15,0,0,0,0
2014-12-04T07:30:00,2014,12,4,7,30,0,0,0,19,0,0,0,0
2014-12-04T07:45:00,2014,12,4,7,45,0,0,0,15,0,0,0,0
2014-12-04T08:00:00,2014,12,4,8,0,0,0,0,29,0,0,0,0
2014-12-04T08:15:00,2014,12,4,8,15,0,10,0,46,0,0,0,0
2014-12-04T08:30:00,2014,12,4,8,30,0,13,0,58,0,0,0,0
2014-12-04T08:45:00,2014,12,4,8,45,0,26,0,53,0,0,0,0
2014-12-04T09:00:00,2014,12,4,9,0,0,29,6,100,4,12,6,0
2014-12-04T09:15:00,2014,12,4,9,15,1,24,8,96,7,38,18,0
2014-12-04T09:30:00,2014,12,4,9,30,1,28,15,63,7,25,21,0
2014-12-04T09:45:00,2014,12,4,9,45,0,32,19,81,7,24,33,0
2014-12-04T10:00:00,2014,12,4,10,0,0,34,18,133,14,35,45,5
2014-12-04T10:15:00,2014,12,4,10,15,1,53,18,158,15,67,47,4
2014-12-04T10:30:00,2014,12,4,10,30,1,52,10,91,10,43,18,5
